id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36150423,我在北京送快递,"进入社会工作至今的二十年间，胡安焉走南闯北，辗转于广东、广西、云南、上海、北京等地，做过快递员、夜班拣货工人、便利店店员、保安、自行车店销售、服装店导购、加油站加油工……他将日常的点滴和工作的甘苦化作真诚的自述，记录了一个平凡人在生活中的辛劳、私心、温情、正气。
在物流公司夜间拣货的一年，给他留下了深刻的生理印记：“这份工作还会令人脾气变坏，因为长期熬夜以及过度劳累，人的情绪控制力会明显下降……我已经感到脑子不好使了，主要是反应变得迟钝，记忆力开始衰退。”在北京送快递的两年，他“把自己看作一个时薪30元的送货机器，达不到额定产出值就恼羞成怒、气急败坏”……
但他最终认识到，怀着怨恨的人生是不值得过的。这些在事后追忆中写成的工作经历，渗透着他看待生活和世界的态度与反思，旨在表达个人在有限的选择和局促的现实中，对生活意义的直面和肯定：生活中许多平凡隽永的时刻，要比现实困扰的方方面面对人生更具有决定意义。
————————
✨豆瓣2023年度图书NO.1、豆瓣2023年度作者
✨三联行读图书奖2023年度作品
✨单向街书店文学奖2023年度作品
工作是生存的手段，不是人生的目的
一个“底层”打工人的二十年，快递员不为人知的内心世界
《我在北京送快递》应该加入市民生活必读书，让更多人了解社会运转背后各行各业的力量。
——《人民日报》",https://dou.img.lithub.cc/book/36150423.jpg,2023-3,https://book.douban.com/subject/36150423/,8.1,,4,,,2024-02-19 10:38:20,胡安焉 / 2023 / 湖南文艺出版社
36328704,太白金星有点烦,"太白金星李长庚最近有点烦。
天庭和西天联合推出了“西天取经”的重大项目，他受命策划九九八十一难，确保唐僧能安全走完流程，平稳取经成佛。老神仙本以为一切尽在掌控中，谁知天大的麻烦才刚刚开始：费用报销、工作汇报、人事安排、各路大仙塞来的条子、各地妖怪暗藏的心思，捋不出的千头万缕，做不完的琐碎繁杂……当大闹天宫的真相重新浮出水面，牵扯出无数因果，李长庚发觉自己成就金仙的道路越加渺茫。
【编辑推荐】
这是每一个成年人应该重读的西游故事。
太白金星李长庚最近有点烦。天庭和西天联合推出了“西天取经”的重大项目，他受命策划九九八十一难，确保项目无虞。老神仙本以为一切尽在掌控中，谁知天大的麻烦才刚刚开始。
项目过程中，如何报销活动费用？如何写工作汇报？如何平衡不同上级的诉求？如何应对突发状况？如何解决人事纠纷？一系列问题在不改变经典著作《西游记》结局的基础上展开了丰富有趣的职场生态，即便李长庚锦囊无数，也不免常常陷入焦虑。
都说神仙要“超脱因果，太上忘情”，都说不要在职场里动感情，太白金星却说，“很多人间执念我们无法理解，但不代表那些痛苦就不存在。”即使得了“仙”“佛”之号，依旧抛不下一个人字，有人，就有抛不下的牵挂、因果与苦乐得失。
打碎无意义的追逐，才是真的得道。
延续《长安的荔枝》小开本双封设计，随书附10张著名画家施晓颉所绘创意插图。
【媒体推荐】
地下取经队伍降妖除魔百般威武，天上神界仙界各怀心思斗智斗勇。现代视角另类演绎西游故事，就算成仙也得讲究职场智慧。
——《收获》杂志",https://dou.img.lithub.cc/book/36328704.jpg,2023-6,https://book.douban.com/subject/36328704/,9,,5,,,2024-01-12 14:58:30,马伯庸 / 2023 / 湖南文艺出版社
36104107,长安的荔枝,"大唐天宝十四年，长安城的小吏李善德突然接到一个任务：要在贵妃诞日之前，从岭南运来新鲜荔枝。荔枝“一日色变，两日香变，三日味变”，而岭南距长安五千余里，山水迢迢，这是个不可能完成的任务，可为了家人，李善德决心放手一搏：“就算失败，我也想知道，自己倒在距离终点多远的地方。”
《长安的荔枝》是马伯庸备受好评的历史小说。
唐朝诗人杜牧的一句“一骑红尘妃子笑，无人知是荔枝来”一千多年来引发了人们的无限遐想，但鲜荔枝的保鲜时限仅有三天，这场跨越五千余里的传奇转运之旅究竟是如何达成的，谁让杨贵妃在长安吃到了来自岭南的鲜荔枝？作者马伯庸就此展开了一场脑洞非常大的想象。
沿袭马伯庸写作一贯以来的时空紧张感，不仅让读者看到了小人物的乱世生存之道，也感受到了事在人为的热血奋斗。随书附赠“荔枝鲜转运舆图”。
★ 编辑推荐
唐朝诗人杜牧的一句“一骑红尘妃子笑，无人知是荔枝来”惹得世人艳羡杨贵妃上千年，但其中的荔枝是如何从五千余里外的岭南运送到长安城的，却鲜有史书详细记载，脑洞大开的马伯庸以此为蓝本构建了一个大唐社畜李善德拼尽全力做项目的故事，虽是历史小说，读者却能从中看到自己的生活影子，大城市买房落脚、职场情商博弈、不得已的违规逾矩等，小人物的挣扎是那么相似。一项将鲜荔枝运逾千里之距的艰难差事，以微观人事折射大唐宏观社会。
这部口碑非常好的历史小说只花了11天写就，小说刚一连载就获得了广大读者的好评，被数万人点评为神作，推荐值高达96%。微博、抖音、小红书和今日头条，海量读者自发评论和衍生二创。
本书小开本双封设计，随书附赠“荔枝鲜转运舆图”折页插图一张。
★ 媒体推荐
马伯庸把他对历史的熟稔与现实关怀结合在一起，使得文笔能直击人的内心。写的是古人，却经常让我们看到自己。这部《长安的荔枝》就是如此。
——陕西师范大学历史文化学院教授 于赓哲",https://dou.img.lithub.cc/book/36104107.jpg,2022-10,https://book.douban.com/subject/36104107/,8.5,,5,,,2024-01-08 02:22:27,马伯庸 / 2022 / 湖南文艺出版社
35143790,蛤蟆先生去看心理医生,"蛤蟆先生一向爱笑爱闹，如今却一反常态地郁郁寡欢，他一个人躲在屋里，连起床梳洗的力气都没有。朋友们非常担心他，建议他去做心理咨询。在10次心理咨询中，蛤蟆在咨询师苍鹭的带领下，勇敢地探索了自己的内心世界，也逐渐找回了信心与希望……
这并不是一本写给孩子看的书，而是一本非常有深度的心理疗愈读物。出版20多年来，已成为英国国民级心理咨询入门书。它基于TA沟通分析心理学的理论，讲述了一个抑郁症病人通过十次心理咨询，终于找回快乐和自信的全过程。在书中，可以看到心理咨询的倾听、共情、沟通技巧，也可以看到一个标准的心理咨询流程的模板。读者犹如亲临现场，体验心理咨询的每一个细节，见证疗愈和改变的发生。
在这本书里，作者借由蛤蟆和心理咨询师苍鹭的互动，探索了蛤蟆自卑、软弱、爱炫耀的个性与抑郁的情绪究竟来源于何处，让读者看到童年经历对人格的深刻影响，以及如何才能在心理上真正长大成人，独立、自信、充满希望地生活。",https://dou.img.lithub.cc/book/35143790.jpg,2020-8-1,https://book.douban.com/subject/35143790/,8.3,,5,,,2024-01-07 11:07:19,[英] 罗伯特·戴博德 / 2020 / 天津人民出版社
26416883,乌合之众,"《乌合之众》是群体心理学的奠基之作。深刻影响了弗洛伊德、荣格、托克维尔等学者，和罗斯福、丘吉尔、戴高乐等政治人物。2010年,法国《世界报》与弗拉马里翁出版社联合推出了“改变世界的20本书”,其中就有《乌合之众》。
勒庞认为，在群体之中，个体的人性就会湮没，独立的思考能力也会丧失，群体的精神会取代个体的精神。他首次阐明了社会心理学中的一些重要问题,研究了群体特征和种族特征的不同之处,指出了群众运动的性质,分析了领袖与群众、民主与独裁的关系,书中的许多观点都20世纪的历史里得到了验证。懂得群体心理学,“就像拥有一道强光,照亮了许多历史现象与经济现象。没有它,那些现象就很难看清”。时至今日，《乌合之众》依然具有强烈的当代感。
《乌合之众》原名《Psychologie des foules》(群体心理学),英文版改作《A Study of the Popular Mind》(大众心理研究),并 加了一个主书名(The Crowd),中文版大多将其译为《乌合之众》。
本版依据回声图书馆（The Echo library）法文版译出。",https://dou.img.lithub.cc/book/26416883.jpg,2015-6,https://book.douban.com/subject/26416883/,8.1,,5,,,2023-12-28 12:34:36,［法］居斯塔夫·勒庞 / 2015 / 浙江文艺出版社
5363767,三体Ⅲ,"与三体文明的战争使人类第一次看到了宇宙黑暗的真相，地球文明像一个恐惧的孩子，熄灭了寻友的篝火，在暗夜中发抖。自以为历经沧桑，其实刚刚蹒跚学步；自以为悟出了生存竞争的秘密，其实还远没有竞争的资格。
使两个文明命悬一线的黑暗森林打击，不过是宇宙战场上一个微不足道的插曲。真正的星际战争没人见过，也不可能见到，因为战争的方式和武器已经远远超出人类的想象，目睹战场之日，即是灭亡之时。
宇宙的田园时代已经远去，昙花一现的终极之美最终变成任何智慧体都无法做出的梦，变成游吟诗人缥缈的残歌；宇宙的物竞天择已到了最惨烈的时刻，在亿万光年暗无天日的战场上，深渊最底层的毁灭力量被唤醒，太空变成了死神广阔的披风。
太阳系中的人们永远不会知道这一切，最后直面真相的，只有两双眼睛。",https://dou.img.lithub.cc/book/5363767.jpg,2010-11,https://book.douban.com/subject/5363767/,9.2,,5,,,2023-10-24 21:36:29,刘慈欣 / 2010 / 重庆出版社
34998064,鬼刀2,本书为知名插画师WLOP的第二本个人作品集。与2018年出版的第一本作品集相比，本书的插画作品为WLOP近两年全新绘制的（不与第一本作品集重复），且加入了《云虫》的插画作品。本书分为3个章节。第一章、第二章为刀影、水光，展示了《鬼刀》漫画中的场景、人物，以及在第一册画册中未收录的插画作品；第三章为云虫，展示了《云虫》漫画中的精美插画。 本书的装帧考究，设计、印刷均为珍藏级别。本书适合CG爱好者、绘画爱好者、漫画爱好者欣赏，也适合相关艺术从业者收藏与临摹。,https://dou.img.lithub.cc/book/34998064.jpg,2020-4,https://book.douban.com/subject/34998064/,8.3,,5,,,2023-08-08 10:37:41,wlop / 2020 / 人民邮电出版社
30180617,鬼刀,"来自天堂的孤儿，被遗忘在冰封的长河里；眼角下抹不去的泪痕，倒映着十字架上的芸芸众生，和那个永远无法拥抱的人……
《鬼刀》，是著名原创国漫插画师WLOP的连载漫画，本书正是WLOP关于《鬼刀》的作品集。
全书分为3章——第一章为《鬼刀》作品的人物介绍及人物关系图，简明扼要地展示了《鬼刀》故事中的人物设定和关系架构；第二章分为6个小节，展示了WLOP创作的《鬼刀》漫画的插画作品，异常精彩；第三章总结了《鬼刀》的人物故事，并附上了WLOP撰写的绘画创作心得。
本书为WLOP多年以来的心血结晶，也凝聚了众多粉丝的殷切期望。
本书适合CG爱好者、绘画爱好者、喜欢看漫画的读者欣赏，也适合相关艺术从业者收藏与临摹。",https://dou.img.lithub.cc/book/30180617.jpg,2018-4,https://book.douban.com/subject/30180617/,8.3,,5,,,2023-08-08 10:37:24,王凌 / 2018 / 人民邮电出版社
3066477,三体Ⅱ,"三体人在利用魔法般的科技锁死了地球人的科学之后，庞大的宇宙舰队杀气腾腾地直扑太阳系，意欲清除地球文明。
面对前所未有的危局，经历过无数磨难的地球人组建起同样庞大的太空舰队，同时，利用三体人思维透明的致命缺陷，制订了神秘莫测的“面壁计划”，精选出四位“面壁者”。秘密展开对三体人的反击。
三体人自身虽然无法识破人类的诡谲计谋，却依靠由地球人中的背叛者挑选出的“破壁人”，与“面壁者”展开智慧博弈……
“面壁计划”究竟能否成功？地球人究竟能否在这场你死我活的文明生存竞争中战而胜之？神秘的
“黑暗森林”究竟意味着什么？",https://dou.img.lithub.cc/book/3066477.jpg,2008-5,https://book.douban.com/subject/3066477/,9.3,,5,,,2023-08-07 12:31:22,刘慈欣 / 2008 / 重庆出版社
2567698,三体,"文化大革命如火如荼进行的同时。军方探寻外星文明的绝秘计划“红岸工程”取得了突破性进展。但在按下发射键的那一刻，历经劫难的叶文洁没有意识到，她彻底改变了人类的命运。地球文明向宇宙发出的第一声啼鸣，以太阳为中心，以光速向宇宙深处飞驰……
四光年外，“三体文明”正苦苦挣扎——三颗无规则运行的太阳主导下的百余次毁灭与重生逼迫他们逃离母星。而恰在此时。他们接收到了地球发来的信息。在运用超技术锁死地球人的基础科学之后。三体人庞大的宇宙舰队开始向地球进发……
人类的末日悄然来临。",https://dou.img.lithub.cc/book/2567698.jpg,2008-1,https://book.douban.com/subject/2567698/,8.9,,5,,,2023-08-01 10:05:23,刘慈欣 / 2008 / 重庆出版社
35272817,西线无战事,"“我们才刚开始热爱生活，却不得不对这一切开炮。”
《悉达多》《人类群星闪耀时》译者、翻译家姜乙新译作，1929年德语原版直译。
6000字译后记，特别收录雷马克未经发表手稿。
青年保罗·博伊默尔、钳工加登、始终随身带着课本的米勒、头脑最清醒的下士克罗普、挖煤工海尔·维斯胡斯、农民德特林，以及斯坦尼斯劳斯·卡钦斯基们，经过十周的军事训练后，被送往前线。1918年，这个班的最后一人也于前线阵亡。而军队指挥部战报上的记录仅有一句：西线无战事。",https://dou.img.lithub.cc/book/35272817.jpg,2021-1,https://book.douban.com/subject/35272817/,9.4,,5,,,2023-07-26 02:22:27,[德] 埃里希·玛丽亚·雷马克 / 2021 / 上海文艺出版社
